Code,CodeType,CompanyName,Source,ValidFrom,ValidTo,City,PostCode,Email,ContactSheetUrl
9979178000005,BDEW Code,"Amtswerke Eggebek GmbH & Co. KG",bdew,,,"Wanderup",24997,mp@amtswerke-eggebek.de,
9979366000007,BDEW Code,"ANE GmbH & Co. KG",bdew,,,"Husum",25813,michael.frech@ane.energy,
9979390000007,BDEW Code,"Aplus Energy GmbH",bdew,,,"Berlin",10405,hallo@ostrom.de,
9985226000003,BDEW Code,"Aras Energy GmbH",bdew,,,"Berlin",10707,marktpartner@arasenergy.de,
9912113000002,BDEW Code,"ArcelorMittal Bremen GmbH",bdew,,,"Bremen",28237,stefan.witte@arcelormittal.com,
9978196000005,BDEW Code,"ArcelorMittal Eisenhüttenstadt GmbH",bdew,,,"Eisenhüttenstadt",15890,rolf.berger@arcelormittal.com,
9985028000003,BDEW Code,"Arndt Solarenergie GmbH",bdew,,,"Schmalkalden",98574,michael.arndt@pro-energie-ag.de,
9985028000003,BDEW Code,"Arndt Solarenergie GmbH",bdew,,,"Schmalkalden",98574,michael.arndt@pro-energie-ag.de,
9978952000009,BDEW Code,"ASCANETZ GmbH",bdew,,,"Aschersleben",6449,netznutzung@ascanetz.de,
9903807000002,BDEW Code,"Aschaffenburger Versorgungs-GmbH",bdew,,,"Aschaffenburg",63739,Lieferantenwechsel@stwab.de,
9912138000003,BDEW Code,"Asklepios Business Services GmbH",bdew,,,"Königstein im Taunus",61462,ma.walter@mvv.de,
9912121000002,BDEW Code,"Audax Energie GmbH",bdew,,,"Berlin",12489,vertragsmanagement@audaxenergie.de,
9910603000003,BDEW Code,"Avacon Natur GmbH",bdew,,,"Sarstedt",31157,claudia.illmer@avacon-natur.de,https://uat.avacon-netz.de/content/dam/revu-global/avacon-netz/documents/Energie_anschliessen/Stromnetz/Netznutzungsvertrag/Anlage_b_Datenblatt_Strom_Avacon%20Netz%20GmbH_2019_12_01.xlsx
9978913000006,BDEW Code,"Avacon Netz GmbH",bdew,,,"Helmstedt",38350,vertragsmanagement@avacon.de,
9910633000007,BDEW Code,"AVIA Deutschland GmbH",bdew,,,"München",81675,Bader@avia.de,
9903165000009,BDEW Code,"AVU Aktiengesellschaft für Versorgungs-Unternehmen",bdew,,,"Gevelsberg",58285,schleusener@avu.de,
9905097000008,BDEW Code,"AVU Netz GmbH",bdew,,,"Gevelsberg",58285,jens.kattwinkel@avu-netz.de,
9978720000009,BDEW Code,"aWATTar Deutschland GmbH",bdew,,,"München",80637,brp-power@awattar.de,
9978433000007,BDEW Code,"AWO Wirtschaftsdienste GmbH",bdew,,,"Stuttgart",70469,info@encowin.de,
9979745000008,BDEW Code,"Axpo Deutschland GmbH",bdew,,,"Leipzig",4109,redispatch.de@axpo.com,
9904090000007,BDEW Code,"Axpo Solutions AG",bdew,,,"Baden",5400,patrick.jaeger@axpo.com,
9977928000001,BDEW Code,"backnangstrom GmbH & Co. KG",bdew,,,"Backnang",71522,thomas.steffen@backnangstrom.de,
9905271000006,BDEW Code,"Bad Honnef Aktiengesellschaft",bdew,,,"Bad Honnef",53604,a.schuetz@bhag.de,
9903720000006,BDEW Code,"Bad Lauterberg Energie GmbH",bdew,,,"Bad Lauterberg im Harz",37431,a.brauner@harzenergie.de,
9980325000003,BDEW Code,"badenova Energie GmbH",bdew,,,"Freiburg",79108,bkm@badenova.de,
9978996000007,BDEW Code,"badenovaNETZE GmbH",bdew,,,"Freiburg",79108,lieferantenwechsel.bnnetze@energiexchange.de,
9985069000004,BDEW Code,"BaehrBots GmbH",bdew,,,"Dresden",1309,s.baehr@baehrbots.de,
9984774000002,BDEW Code,"Baltic Eagle GmbH",bdew,,,"Berlin",10117,crosan@iberdrola.de,
9977981000006,BDEW Code,"BarMalGas GmbH",bdew,,,"Ludwigsfelde OT Genshagen",14974,s.ulferts@voltaik-check.de,
9911825000003,BDEW Code,"Basell Polyolefine GmbH",bdew,,,"Wesseling",50389,christian.wiszinski@lyb.com,
9983289000002,BDEW Code,"BASF Renewable Energy GmbH",bdew,,,"Ludwigshafen",67059,stefan.meuer@basf.com,
9978157000002,BDEW Code,"BASF Schwarzheide GmbH",bdew,,,"Schwarzheide",1987,energiewirtschaft.bsw@basf.com,
9904270000009,BDEW Code,"Bauer Elektroanlagen Süd GmbH & Co. KG",bdew,,,"Buchbach",84428,heidi.bayer@bauer-netz.de,
9979638000008,BDEW Code,"Bayernwerk Natur GmbH",bdew,,,"Unterschleißheim",85716,sebastian.boehm@bayernwerk.de,
9901068000001,BDEW Code,"Bayernwerk Netz GmbH",bdew,,,"Regensburg",93049,netzvertraege@bayernwerk.de,
9912022000002,BDEW Code,"Bayernwerk Regio Energie GmbH",bdew,,,"Regensburg",93049,kristin.richter@bayernwerk.de,
9984618000001,BDEW Code,"BayWa r.e. Bürgerstrom GmbH",bdew,,,"Leipzig",4109,ulrike.sommer@baywa-re.com,
9978538000001,BDEW Code,"BayWa r.e. Energy Trading GmbH",bdew,,,"Leipzig",4109,marktkommunikation.et@baywa-re.com,
9979284000006,BDEW Code,"be.storaged GmbH",bdew,,,"Oldenburg",26122,h.brockmeyer@be-storaged.com,
9978017000001,BDEW Code,"beegy GmbH",bdew,,,"Schwalbach am Taunus",65824,jan.breidenbach@beegy.com,
9979327000004,BDEW Code,"BEG Energiegesellschaft mbH",bdew,,,"Berlin",12681,huebsch@energiegesellschaft.com,
9979424000006,BDEW Code,"BEG-Energietechnik GmbH",bdew,,,"Lahr",77933,info@beg-energietechnik.de,
9911353000004,BDEW Code,"Behrenswerth Energieservice GmbH",bdew,,,"Hilter am Teutoburger Wald",49176,behrenswerth@deesa-strom.de,
9903681000004,BDEW Code,"BELKAW GmbH",bdew,,,"Bergisch Gladbach",51469,belkaw.energiemarkt@rhenag.de,
9911882000004,BDEW Code,"Benergie-Service GmbH",bdew,,,"Bremen",28195,f.schulz@benergie.de,https://www.benergie.de/wp-content/uploads/2019/11/NEU_Kontaktdatenblatt-Storm-Benergie-Service-GmbH.xlsx
9911894000000,BDEW Code,"Berg Energie GmbH",bdew,,,"Worms - Pfeddersheim",67551,jan.flohn@energie-berg.de,
9981827000004,BDEW Code,"Berliner Energieagentur Gesellschaft mit beschränkter Haftung",bdew,,,"Berlin",10623,redispatch@berliner-e-agentur.de,
9978759000004,BDEW Code,"Berliner Stadtwerke EnergiePartner GmbH",bdew,,,"Berlin",10179,marktpartner@berlinerstadtwerke.de,
9978759000004,BDEW Code,"Berliner Stadtwerke EnergiePartner GmbH",bdew,,,"Berlin",10179,marktpartner@berlinerstadtwerke.de,
9978756000007,BDEW Code,"Berliner Stadtwerke KommunalPartner GmbH",bdew,,,"Berlin",10179,stromeinkauf@berlinerstadtwerke.de,
9979094000006,BDEW Code,"Berliner Verkehrsbetriebe (BVG)",bdew,,,"Berlin",10179,pechmann@emagis-energy.de,
9979094000006,BDEW Code,"Berliner Verkehrsbetriebe (BVG)",bdew,,,"Berlin",10179,pechmann@emagis-energy.de,
9904837000004,BDEW Code,"Berliner Wasserbetriebe",bdew,,,"Berlin",10179,energie.management@bwb.de,
9978722000007,BDEW Code,"BES - Badische Energie-Servicegesellschaft mbH",bdew,,,"Karlsruhe",76127,kontakt@badische-energie.de,
9978448000000,BDEW Code,"BeSte Stadtwerke GmbH",bdew,,,"Steinheim",32839,sebastian.kohaupt@beste-stadtwerke.de,
9911087000007,BDEW Code,"BEW Bergische Energie- und Wasser-Gesellschaft mit beschränkter Haftung",bdew,,,"Wipperfürth",51688,christopher.berndt@bergische-energie.de,
9984760000008,BDEW Code,"BEW Berliner Energie und Wärme GmbH",bdew,,,"Berlin",10829,ralf.knittel@bew.berlin,
9906606000009,BDEW Code,"BEW Netze GmbH",bdew,,,"Wipperürth",51688,Thomas.Erbsloeher@bergische-energie.de,
9911385000006,BDEW Code,"BEW Solutions GmbH",bdew,,,"Berlin",10829,ve.nes.marktkommunikation@bew.berlin,
9978770000009,BDEW Code,"BG Kliniken Dienstleistungen gGmbH",bdew,,,"Berlin",12683,thomas.dziuba@bg-kliniken.de,
9912083000009,BDEW Code,"BGM Brandenbaumer Gebäudemanagement GmbH",bdew,,,"Lübeck",23564,ggehlsdorf@web.de,
9911971000006,BDEW Code,"BHM Beyer Energiehandel GmbH",bdew,,,"Berlin",13353,bhm@deesa-strom.de,
9985371000007,BDEW Code,"Bidirex Energy GmbH",bdew,,,"Neuenburg",79395,bidirex-kam@getec-dam.de,
9906146000006,BDEW Code,"Bielefelder Netz GmbH",bdew,,,"Bielefeld",33611,strombilanzierung@bielefelder-netz.de,
9907693000002,BDEW Code,"BIGGE ENERGIE GmbH & Co. KG",bdew,,,"Attendorn",57439,patrick.noebel@bigge-energie.de,
9978174000001,BDEW Code,"Bio-Energie-Rave GmbH & Co. KG",bdew,,,"Ausacker",24975,service@nordgroon.de,
9979182000009,BDEW Code,"Bioenergy-Nord GmbH & Co. KG",bdew,,,"Schleswig",24837,service@nordgroon.de,
9978892000002,BDEW Code,"Biogas Andresen GmbH & Co. KG",bdew,,,"Sprakebüll",25917,service@nordgroon.de,
9905575000009,BDEW Code,"BKW Energie AG",bdew,,,"Bern",3013,joachim.baum@bkw.ch,
9904033000006,BDEW Code,"Blomberger Versorgungsbetriebe GmbH",bdew,,,"Blomberg",32825,Schellack@Blomberger-Versorgungsbetriebe.de,
9900091000004,BDEW Code,"Bocholter Energie- und Wasserversorgung GmbH",bdew,,,"Bocholt",46395,v.droege@bew-bocholt.de,
9979162000003,BDEW Code,"Bonn-Netz GmbH",bdew,,,"Bonn",53115,niels.knoff@bonn-netz.de,
9977997000008,BDEW Code,"Bonnhoff Buchenhof Bioenergie GmbH & Co. KG",bdew,,,"Klein Offenseth-Sparrieshoop",25365,info@buchenhof-sh.de,
9911360000005,BDEW Code,"BOREAS Strom GmbH",bdew,,,"Dresden",1109,c.gross@boreas.de,
5055069600031,BDEW Code,"BP Gas Marketing Limited",bdew,,,"Sunbury On Thames, Middleesex",TW16 7BP,robert.hutcherson@bp.com,
9978195000006,BDEW Code,"bpure GmbH",bdew,,,"Flensburg",24937,karsten@bpure.de,
9905885000004,BDEW Code,"Braunschweiger Netz GmbH",bdew,,,"Braunschweig",38106,bilanzkreismanagement@bs-netz.de,
9903224000007,BDEW Code,"Braunschweiger Versorgungs-Aktiengesellschaft & Co. KG",bdew,,,"Braunschweig",38106,netznutzungsmanagement@bs-energy.de,
9904798000002,BDEW Code,"Bremer Energiehaus-Genossenschaft eG",bdew,,,"Bremen",28195,kontakt@benergie.de,
9978330000001,BDEW Code,"Brennstoffhandel Habermann GmbH & Co. KG",bdew,,,"Nidderau",61130,Habermann@deesa-strom.de,
9978162000005,BDEW Code,"Brennstoffhandel Maschek, Inh. Annette Schleyer",bdew,,,"Unstrut-Hainich",99991,maschek@deesa-strom.de,
9977797000000,BDEW Code,"Brennstoffhandel Petersohn Inh. Jochen Scholz e.K.",bdew,,,"Leipzig",4349,petersohn@deesa-strom.de,
9979251000005,BDEW Code,"Brennstoffhandel Schmidt GmbH",bdew,,,"Ducherow",17398,schmidt@deesa-strom.de,
9979316000007,BDEW Code,"Brillant Energie GmbH",bdew,,,"Leipzig",4277,bkm.strom@brillantenergie.de,
9911489000001,BDEW Code,"Brücken-Center Ansbach GmbH",bdew,,,"Ansbach",91522,mdl@bruecken-center.de,
9978087000007,BDEW Code,"BSE Strom und Erdgas GmbH",bdew,,,"Visselhövede",27374,Antje.Veller@bse-strom-erdgas.de,
9905930000008,BDEW Code,"BTB Blockheizkraftwerks- Träger- und Betreibergesellschaft mbH Berlin",bdew,,,"Berlin",10589,bernd.polzehl@btb-berlin.de,
9983060000007,BDEW Code,"BTT Bauteam Tretzel GmbH",bdew,,,"Regensburg",93049,hans.marchl@bauteam-tretzel.de,
9978706000007,BDEW Code,"Bundesamt für Infrastruktur, Umweltschutz und Dienstleistungen der Bundeswehr",bdew,,,"Bonn",53123,BAIUDBwZentralerEnergieeinkauf@bundeswehr.org,
9904689000004,BDEW Code,"Burgenland Energie GmbH",bdew,,,"Zeitz",6712,marktkommunikation-BLE@burgenland-energie.de,
9911607000007,BDEW Code,"Bürger Energie Genossenschaft Freisinger Land e.G.",bdew,,,"Freising",85356,beg-fs@freisinger-stadtwerke.de,
9977810000002,BDEW Code,"BürgerEnergie Zaber-Neckar e.G.",bdew,,,"Brackenheim",74336,f.loesch@t-online.de,
9911725000004,BDEW Code,"Bürgerwerke eG",bdew,,,"Heidelberg",69124,kunden@service.buergerwerke.de,
9983197000003,BDEW Code,"Bürgerwindpark Bad Bentheim-Waldseite GmbH & Co. KG",bdew,,,"Bad Bentheim",48455,betrieb@prowind.com,
9983196000004,BDEW Code,"Bürgerwindpark Emsdetten GmbH & Co.KG",bdew,,,"Emsdetten",48282,meyer@prowind.com,
9978534000005,BDEW Code,"Bürgerwindpark Ockholm-Langenhorn GmbH & Co. KG",bdew,,,"Langenhorn",25842,rechnung@bwp-ockholm-langenhorn.de,
9900122000006,BDEW Code,"Butzbacher Netzbetrieb GmbH & Co. KG",bdew,,,"Butzbach",35510,netznutzung.bng@ovag-netz.de,
9906230000003,BDEW Code,"C. Ensinger GmbH & Co. KG",bdew,,,"Owen",73277,censinger@c-ensinger.de,
9979236000004,BDEW Code,"Caritas Gesundheit Berlin gGmbH",bdew,,,"Berlin",13467,wirtz@encowin.de,
9978200000008,BDEW Code,"CB Energie GmbH",bdew,,,"Leer",26789,mako@cb-energie.de,
9984763000005,BDEW Code,"CEE PVF Karstädt GmbH & Co. KG",bdew,,,"Bremerhaven",27570,annika.buschhardt@energiekontor.com,
9981752000004,BDEW Code,"Celle-Uelzen Netz GmbH",bdew,,,"Celle",29223,einspeisung@cunetz.de,
9912038000004,BDEW Code,"CENERO Energy GmbH",bdew,,,"Leipzig",4229,gb@cenero.de,
9979952000007,BDEW Code,"Centrica Energy Trading A/S",bdew,,,"Aalborg",9000,cet-germanredispatch@centrica.com,
9978018000000,BDEW Code,"Centrica Energy Trading GmbH",bdew,,,"Hamburg",20354,CET-MarketCommunication@centrica.com,
4399902463164,BDEW Code,"CFP FlexPower GmbH",bdew,,,"Hamburg",22769,ops@flex-power.energy,
9911133000000,BDEW Code,"Change! Energy GmbH",bdew,,,"Hannover",30163,wechselprozesse@change-energy.de,
9979086000006,BDEW Code,"Charité – Universitätsmedizin Berlin",bdew,,,"Berlin",10117,michael.bloecher@charite.de,
9985079000002,BDEW Code,"Christ Investment GmbH",bdew,,,"Heilbronn",74076,maximilian.baur@christ-investment.de,
9979401000003,BDEW Code,"CoCloud GmbH",bdew,,,"Münster",48159,marktkommunikation@co-cloud.de,
9985147000009,BDEW Code,"coneva GmbH",bdew,,,"München",80336,georg.voelkl@coneva.com,
4399902467438,BDEW Code,"Contigo Energie AG",bdew,,,"Bochum",44787,paeffgen@contigo-energie.de,
9979829000007,BDEW Code,"Cooltours GmbH",bdew,,,"Graz",8045,office@cooltours.at,
9977950000003,BDEW Code,"Coulomb GmbH",bdew,,,"München",81669,philipp.landes@mobilityhouse.com,
9977950000003,BDEW Code,"Coulomb GmbH",bdew,,,"München",81669,philipp.landes@mobilityhouse.com,
7080004034846,BDEW Code,"COUNT WESTGASS AS",bdew,,,"Stavanger",4006,max@westgass.com,
9907671000008,BDEW Code,"Covestro Brunsbüttel Energie GmbH",bdew,,,"Brunsbüttel",25541,michael.helm@covestro.com,
9911419000005,BDEW Code,"CPM Netz GmbH",bdew,,,"Marl",45772,kontakt-msb@evonik.com,
9904021000000,BDEW Code,"Cramer-Mühle GmbH & Co. KG",bdew,,,"Schweinfurt",97424,n.kohl@cramermuehle.de,
9911867000003,BDEW Code,"CrämerSchmäling GmbH",bdew,,,"Lippstadt",59557,avia.cs@stadtwerke-hall.de,
9911614000008,BDEW Code,"Creos Deutschland GmbH",bdew,,,"Homburg",66424,team-edm@creos-net.de,
9903216000007,BDEW Code,"Currenta GmbH & Co. OHG",bdew,,,"Leverkusen",51373,markus.plottka@currenta.de,
5790001396831,BDEW Code,"Danske Commodities A/S",bdew,,,"Aarhus C",8000,wri@danskecommodities.com,
9985188000000,BDEW Code,"DB Energie GmbH",bdew,,,"Frankfurt am Main",60326,joachim.benatzky@deutschebahn.com,https://www.dbenergie.de/resource/blob/5071376/26896febcdf7a4828cacf2b4ab88b42d/MessStV-Kontaktdaten-data.xlsx
4260394130011,BDEW Code,"DEC Deutsches EnergieContor GmbH & Co. KG",bdew,,,"Celle",29227,service@dec-power.de,
9983474000007,BDEW Code,"decarbon1ze GmbH",bdew,,,"Berlin",10829,marie-carole.girbal@decarbon1ze.com,
9911509000006,BDEW Code,"DEH Deutsche Energiehandels GmbH",bdew,,,"Singen",78224,info@deh-energie.de,
9900796000002,BDEW Code,"Dessauer Stromversorgung GmbH",bdew,,,"Dessau",6844,nhoyer@dvv-dessau.de,
9910802000002,BDEW Code,"die energievorsorger GmbH",bdew,,,"Lengerich",49525,mako@die-energievorsorger.de,
9979272000000,BDEW Code,"Dienstleistungsgesellschaft Klinikum Bielefeld mbH",bdew,,,"Bielefeld",33604,ralf.steinmeier@klinikumbielefeld.de,
9978415000009,BDEW Code,"DIG Deutsche Industriegas GmbH",bdew,,,"Mannheim",68161,lieferantenrahmenvertraege@dig-gas.de,
9984456000007,BDEW Code,"Digital Power Germany GmbH",bdew,,,"Stadtlohn",48703,muriel@carboonzero.com,
9904317000003,BDEW Code,"Donau-Stadtwerke Dillingen-Lauingen",bdew,,,"Dillingen",89407,m.lehnert@dsdl.de,
9978814000006,BDEW Code,"Dortmunder Energie- und Wasserversorgung GmbH",bdew,,,"Dortmund",44135,kuendigungsservice@dew21.de,
9910938000009,BDEW Code,"Dortmunder Netz GmbH",bdew,,,"Dortmund",44135,netznutzungsservice@do-netz.de,
9911196000005,BDEW Code,"Dow Deutschland Anlagengesellschaft mbH",bdew,,,"Stade",21683,cciuchini@dow.com,
9984693000000,BDEW Code,"Dow Olefinverbund GmbH",bdew,,,"Schkopau",6258,pmayer@dow.com,
9985256000007,BDEW Code,"DR. JOHANNES HEIDENHAIN GmbH",bdew,,,"Traunreut",83301,obermeier@heidenhain.de,
9983198000002,BDEW Code,"Dreiundzwanzigste Bürgerwindpark GmbH & Co. KG",bdew,,,"Osnabrück",49076,betrieb@prowind.com,
9979614000006,BDEW Code,"DREWAG - Stadtwerke Dresden GmbH",bdew,,,"Dresden",1069,einsatzverantwortlicher@sachsenenergie.de,
9983249000000,BDEW Code,"Dritte Bürgerwindpark Emsdetten GmbH & Co. KG",bdew,,,"Emsdetten",48282,betrieb@prowind.com,
9979502000001,BDEW Code,"Dritte Energieversorgungsvorratsgesellschaft mbH",bdew,,,"Hannover",30159,marktkommunikation@getec-energie.de,
9979361000002,BDEW Code,"DS Smith Paper Deutschland GmbH",bdew,,,"Aschaffenburg",63741,Sebastian.Reiche@dssmith.com,
9911834000002,BDEW Code,"DSM Nutritional Products GmbH",bdew,,,"Grenzach-Wyhlen",79639,ludwig.schmidt-bruecken@dsm.com,
9978106000003,BDEW Code,"Duferco Energia S.p.A.",bdew,,,"Genova (GE)",16126,n.matarante@dufercoenergia.com,
9978106000003,BDEW Code,"Duferco Energia S.p.A.",bdew,,,"Genova (GE)",16126,n.matarante@dufercoenergia.com,
9912025000009,BDEW Code,"Duisburger Versorgungs- und Verkehrsgesellschaft mbH",bdew,,,"Duisburg",47053,schuermannj@dvv.de,
4048454000005,BDEW Code,"E WIE EINFACH GmbH",bdew,,,"Köln",50677,marktpartnermanagement@e-wie-einfach.de,
9979071000003,BDEW Code,"e-netz Südhessen AG",bdew,,,"Darmstadt",64293,patrick.zott@e-netz-suedhessen.de,
9911865000005,BDEW Code,"e-regio GmbH & Co. KG",bdew,,,"Euskirchen",53881,edm@e-regio.de,
9900196000008,BDEW Code,"E-Werk Buchauer",bdew,,,"Frasdorf",83112,buchauer@eg-wolkersdorf.de,
9907252000005,BDEW Code,"E-Werk Gerolsheim",bdew,,,"Frankenthal",67227,jendrik.raethke@stw-frankenthal.de,
9978248000002,BDEW Code,"E-Werk Max Peißker",bdew,,,"Eichicht",7338,kb@max-peissker.de,
9903986000006,BDEW Code,"E-Werk Meckenheim/Pfalz",bdew,,,"Meckenheim",67149,vanessa_schmidt@swneustadt.de,
9905995000001,BDEW Code,"E-Werk Rohrdorf Josef Haimmerer",bdew,,,"Rohrdorf",83101,evu-haimmerer@gmx.de,
9903527000001,BDEW Code,"e-werk Sachsenwald GmbH",bdew,,,"Reinbek",21465,philipp.manthey@ewerk-sachsenwald.de,
9904114000008,BDEW Code,"E-Werk Schweiger GmbH",bdew,,,"Schwaig",85445,Vertrieb@EW-Schweiger.de,
9900668000007,BDEW Code,"E-Werk Wanfried von Scharfenberg GmbH & Co KG",bdew,,,"Wanfried",37281,lisa.jessl@ewwanfried.de,
9903767000001,BDEW Code,"E-Werke Haniel Haimhausen GmbH & Co. KG",bdew,,,"Haimhausen",85778,r.camp@e-werke-haniel.de,
9904768000008,BDEW Code,"E.DIS Netz GmbH",bdew,,,"Fürstenwalde/Spree",15517,Netznutzung@e-dis.de,
9978317000008,BDEW Code,"e.distherm Energielösungen GmbH",bdew,,,"Schönefeld",12529,rudolf.honerkamp@edistherm.de,
9985085000004,BDEW Code,"E.MAGIS energy GmbH",bdew,,,"Weimar",99423,reinboth@emagis-energy.de,
9903323000007,BDEW Code,"E.ON Energie Deutschland GmbH",bdew,,,"München",80634,lieferantenwechsel@eon-energie.com,
9978854000008,BDEW Code,"E.ON Energy Projects GmbH",bdew,,,"München",80992,ursula.ott@eon.com,
9912124000009,BDEW Code,"E.ON Energy Solutions GmbH",bdew,,,"Essen",45131,fahrplan_edl@eon.com,
9979459000005,BDEW Code,"E.ON Portfolio Solutions GmbH",bdew,,,"München",80634,marktpartnermanagement-eonsolutions@regiocom.com,
9978343000006,BDEW Code,"e.optimum AG",bdew,,,"Offenburg",77654,msb@eoptimum.de,
9979494000002,BDEW Code,"e.optimum home GmbH",bdew,,,"Offenburg",77654,boris.kaeser@eoptimum.de,
4399902034364,BDEW Code,"E.VITA GmbH",bdew,,,"Stuttgart",70567,lieferantenwechsel@evita-energie.de,
9903586000000,BDEW Code,"e.wa riss GmbH & Co. KG",bdew,,,"Biberach an der Riß",88400,Lieferantenwechsel@ewa-riss.de,
9907276000007,BDEW Code,"e.wa riss Netze GmbH",bdew,,,"Biberach an der Riß",88400,o.kutzner@swbc.de,
