Code,CodeType,CompanyName,Source,ValidFrom,ValidTo,City,PostCode,Email,ContactSheetUrl
9904294000001,BDEW Code,"Elektrizitäts-Werk Ottersberg",bdew,,,"Ottersberg",28870,steffen.indorf@ewerk-ottersberg.de,
9907170000004,BDEW Code,"Elektrizitätsgenossenschaft Dirmstein eG",bdew,,,"Frankenthal",67227,jendrik.raethke@stw-frankenthal.de,
9903996000004,BDEW Code,"Elektrizitätsgenossenschaft Engelsberg eG",bdew,,,"Engelsberg",84549,m.koenig@eg-engelsberg.de,
9900049000006,BDEW Code,"Elektrizitätsgenossenschaft Karlstein eG",bdew,,,"Bad Reichenhall",83435,netz@eg-karlstein.de,
9900474000001,BDEW Code,"Elektrizitätsgenossenschaft Nordhalben und Umgebung eG",bdew,,,"Nordhalben",96365,margit.radlo@eg-nordhalben.de,
9910814000008,BDEW Code,"Elektrizitätsgenossenschaft Oesterweg eG",bdew,,,"Versmold",33775,michael.weber@eg-oesterweg.de,
9903809000000,BDEW Code,"Elektrizitätsgenossenschaft Ohlstadt eG",bdew,,,"Ohlstadt",82441,bichelmeir@ego-ohlstadt.de,
9904433000002,BDEW Code,"Elektrizitätsgenossenschaft Unterneukirchen eG",bdew,,,"Unterneukirchen",84579,disterer@egtf.de,
9900594000006,BDEW Code,"Elektrizitätsgenossenschaft Vogling & Angrenzer eG",bdew,,,"Siegsdorf",83313,netz@eva-siegsdorf.de,
9900632000009,BDEW Code,"Elektrizitätsgenossenschaft Wolkersdorf und Umgebung eingetragene Genossenschaft",bdew,,,"Traunstein/Wolkersdorf",83278,info@eg-wolkersdorf.de,
9911987000008,BDEW Code,"Elektrizitätsnetze Allgäu GmbH",bdew,,,"Lindenberg",88161,markus.eberle@vorarlbergnetz.at,
9903861000006,BDEW Code,"Elektrizitätsvereinigung Böbing eingetragene Genossenschaft (EVB eG)",bdew,,,"Böbing",82389,info@ev-boebing.de,
9903899000002,BDEW Code,"Elektrizitätsversorgungsunternehmen (EVU) der Gemeinde Gochsheim",bdew,,,"Gochsheim",97469,konrad@gochsheim.de,
9906267000000,BDEW Code,"Elektrizitätswerk Bruchmühlbach-Miesau",bdew,,,"Bruchmühlbach-Miesau",66892,PK@Stadtwerke-Ramstein.de,
9904022000009,BDEW Code,"Elektrizitätswerk Dahner Felsenland",bdew,,,"Dahn",66994,info@werke-dfl.de,
9904951000005,BDEW Code,"Elektrizitätswerk des Kantons Schaffhausen AG",bdew,,,"Schaffhausen",8201,stefan.schweser@eks.ch,
9900138000008,BDEW Code,"Elektrizitätswerk Diessen Stadler GmbH",bdew,,,"Dießen a.A.",86911,management@ew-diessen.de,
9903670000007,BDEW Code,"Elektrizitätswerk Goldbach-Hösbach GmbH & Co. KG",bdew,,,"Goldbach",63773,koelsch@ew-goldbach-hoesbach.de,
9982538000002,BDEW Code,"Elektrizitätswerk Hindelang eG",bdew,,,"Bad Hindelang",87541,philipp@ewhindelang.de,
9906298000003,BDEW Code,"Elektrizitätswerk Leitlein GmbH & Co. KG",bdew,,,"Forchtenberg",74670,leitlein@t-online.de,
9900403000006,BDEW Code,"Elektrizitätswerk Mainbernheim GmbH",bdew,,,"Mainbernheim",97350,edm@ewerk-mainbernheim.de,
9900492000009,BDEW Code,"Elektrizitätswerk Oberwössen eG",bdew,,,"Oberwössen",83246,bauer@ew-oberwoessen.de,
9907219000006,BDEW Code,"Elektrizitätswerk Rohmund GmbH",bdew,,,"Eschwege",37269,info@ew-rohmund.de,
9981151000001,BDEW Code,"Elektrizitätswerk S c h w e i g e r o.H.G.",bdew,,,"Schwaig",85445,franz@ew-schweiger.de,
9910779000002,BDEW Code,"Elektrizitätswerk Simbach GmbH",bdew,,,"Simbach am Inn",84359,netzbetreiber@e-werk-simbach.de,
9906001000000,BDEW Code,"Elektrizitätswerk Stern KG Bad Endorf",bdew,,,"Bad Endorf",83093,info@ewerk-stern.de,
9910365000002,BDEW Code,"Elektrizitätswerk Tegernsee Carl Miller KG",bdew,,,"Tegernsee",83684,edifact_alle@ewerk-tegernsee.de,
9900648000001,BDEW Code,"Elektrizitätswerk Unterwössen Döllerer & Greimel Netz GmbH & Co. KG",bdew,,,"Unterwössen",83246,netz@ew-unterwoessen.de,
9903421000008,BDEW Code,"Elektrizitätswerk Wennenmühle Schörger GmbH & Co. KG",bdew,,,"Alerheim",86733,martin.schoerger@wennenmuehle.de,
9900693000006,BDEW Code,"Elektrizitätswerk Wörth a.d. Donau Rupert Heider GmbH & Co. KG",bdew,,,"Wörth/Donau",93086,netz.heider@heider-energie.net,
9910602000004,BDEW Code,"Elektrizitätswerke Reutte GmbH & Co. KG",bdew,,,"Füssen",87629,roman.mayr@ewr.at,
9978969000000,BDEW Code,"Elektrizitätswerke Schönau Netze GmbH",bdew,,,"Schönau im Schwarzwald",79677,m.haase@ews-schoenau.de,
9906904000008,BDEW Code,"Elektroenergieversorgung Cottbus GmbH",bdew,,,"Cottbus",3046,bodo.kuettner@stadtwerke-cottbus.de,
9903693000000,BDEW Code,"EMB Energieversorgung Miltenberg-Bürgstadt GmbH & Co. KG",bdew,,,"Miltenberg",63897,m.suessner@emb-mil.de,
9906768000004,BDEW Code,"ENA Energienetze Apolda GmbH",bdew,,,"Apolda",99510,datenaustausch@en-apolda.de,
9978777000002,BDEW Code,"EnBW Mainfrankenpark GmbH",bdew,,,"Dettelbach",97337,emp@mainfrankenpark.de,
9984334000004,BDEW Code,"enercity Flughafen Netz GmbH ",bdew,,,"Hannover",30169,jens.wagner@enercity-netz.de,
9984915000001,BDEW Code,"enercity GridPartner GmbH",bdew,,,"Hannover",30169,jens.otte@enercity-netz.de,
9905462000005,BDEW Code,"enercity Netz GmbH",bdew,,,"Hannover",30459,jens.otte@enercity-netz.de,
9905328000008,BDEW Code,"eneREGIO GmbH",bdew,,,"Muggensturm",76461,n.risse@eneregio.com,
9903390000006,BDEW Code,"Energie Waldeck-Frankenberg GmbH",bdew,,,"Korbach",34497,vertrieb.lieferantenwechsel@ewf.de,
9906817000004,BDEW Code,"Energie- und Bäderbetrieb -Elektrizitätswerk der Gemeinde Hauenstein-",bdew,,,"Hauenstein",76846,martin.pfeifer@hauenstein.rlp.de,
9900680000001,BDEW Code,"Energie- und Wassergesellschaft mbH",bdew,,,"Wetzlar",35576,eugen.janzen@enwag.de,
9903058000009,BDEW Code,"Energie- und Wasserversorgung Altenburg GmbH",bdew,,,"Altenburg",4600,vertrieb.kontakt@ewa-altenburg.de,
9905136000000,BDEW Code,"Energie- und Wasserversorgung Bruchsal GmbH",bdew,,,"Bruchsal",76646,andreas.lopp@ewb-bruchsal.de,
9900262000007,BDEW Code,"Energie- und Wasserversorgung Hamm GmbH",bdew,,,"Hamm",59065,netznutzung@ewv-hamm-netz.de,
9906174000002,BDEW Code,"Energie- und Wasserversorgung Kirchzarten GmbH",bdew,,,"Kirchzarten",79199,info@ewk-gmbh.de,
9905509000009,BDEW Code,"Energie- und Wasserversorgung Rheine GmbH",bdew,,,"Rheine",48427,zaehlermanagement@swrheine.de,
9984837000006,BDEW Code,"Energie- und Wasserwerke Bautzen GmbH",bdew,,,"Bautzen",2625,frank_hentschel@ewbautzen.de,
9910626000006,BDEW Code,"Energiegenossenschaft für Wittmund eG",bdew,,,"Wittmund",26409,mira.sturm@eg-wittmund.de,
9907510000002,BDEW Code,"Energienetze Bayern GmbH",bdew,,,"Regensburg",93049,netzvertraege@energienetze-bayern.com,
9904521000005,BDEW Code,"Energienetze Berlin GmbH",bdew,,,"Berlin",10589,kontakt@energienetze-berlin.de,
9906025000002,BDEW Code,"Energienetze Mittelrhein GmbH & Co. KG",bdew,,,"Koblenz",56068,mabis@enm.de,
9977958000005,BDEW Code,"Energienetze Offenbach GmbH",bdew,,,"Offenbach am Main",63067,amela.resic@soluvia.de,
9907766000004,BDEW Code,"Energiequelle GmbH & Co. Windpark Feldheim 2006 KG",bdew,,,"Treuenbrietzen ",14929,brinkmann@energiequelle.de,
9910757000008,BDEW Code,"EnergieSüdwest Netz GmbH",bdew,,,"Landau",76829,nzm-landau@energie-suedpfalz-service.de,
9979128000005,BDEW Code,"Energieverbund Gierstädt GmbH",bdew,,,"Gierstädt",99100,evg3@msn.com,
9907191000009,BDEW Code,"Energieversorgung Alzenau GmbH",bdew,,,"Alzenau",63755,eva-netz@rde-dienstleistungen.de,
9907006000003,BDEW Code,"Energieversorgung Beckum GmbH & Co. KG",bdew,,,"Beckum",59269,petra.krogmeier@evb-beckum.de,
9906371000003,BDEW Code,"Energieversorgung Dahlenburg-Bleckede AG",bdew,,,"Dahlenburg",21368,Kundenservice@evdbag.de,
9905244000009,BDEW Code,"Energieversorgung Filstal GmbH & Co. KG",bdew,,,"Göppingen",73033,benedikt.grupp@evf.de,https://evf.de/dateien/downloads/lrv_kontaktdatenblatt_gas_netzbetreiber.xlsx
9906491000008,BDEW Code,"Energieversorgung Gemünden GmbH",bdew,,,"Gemünden a. Main",97737,michael-stephan.jaeger@visconto.de,
9910510000005,BDEW Code,"Energieversorgung Guben GmbH",bdew,,,"Guben",3172,schulz@ev-guben.de,
9900747000001,BDEW Code,"Energieversorgung Halle Netz GmbH",bdew,,,"Halle",6112,vertraege@netzhalle.de,
9906008000003,BDEW Code,"Energieversorgung Inselsberg GmbH",bdew,,,"Waltershausen",99880,bilanzkreismanagement@evi-energy.de,
9904808000009,BDEW Code,"Energieversorgung Kleinwalsertal GmbH",bdew,,,"Riezlern",6991,annabell.stoelzle@evk.at,
9978473000009,BDEW Code,"Energieversorgung Klettgau-Rheintal GmbH & Co. KG",bdew,,,"Klettgau",79771,andreas.linger@evkr.net,
9910780000009,BDEW Code,"Energieversorgung Limburg GmbH",bdew,,,"Limburg a.d. Lahn",65549,steffen.schrankel@evl.de,
9903679000008,BDEW Code,"Energieversorgung Lohr-Karlstadt und Umgebung GmbH & Co. KG",bdew,,,"Karlstadt",97753,service-center@die-energie.de,
9979131000000,BDEW Code,"Energieversorgung Putzbrunn GmbH & Co. KG",bdew,,,"Putzbrunn",85640,marco.wagler@bayernwerk.de,
9900556000002,BDEW Code,"Energieversorgung Rottenburg am Neckar GmbH",bdew,,,"Rottenburg",72108,a.wiech@sw-rottenburg.de,
9907558000006,BDEW Code,"Energieversorgung Rüsselsheim GmbH",bdew,,,"Rüsselsheim",65428,konrad.sobich@stadtwerke-ruesselsheim.de,
9910576000007,BDEW Code,"Energieversorgung Selb - Marktredwitz GmbH",bdew,,,"Selb",95100,edifact@syneco.net,
9904949000009,BDEW Code,"Energieversorgung Südbaar GmbH & Co. KG",bdew,,,"Blumberg",78176,jennifer.koeb@esb-energie.de,
9900679000004,BDEW Code,"Energieversorgung Sylt GmbH",bdew,,,"Sylt/Westerland",25980,christian.petersen@energieversorgung-sylt.de,
9906180000004,BDEW Code,"Energieversorgung Trossingen GmbH",bdew,,,"Trossingen",78647,martin.ziler@swtro.de,
9906021000006,BDEW Code,"Energiewerke Zeulenroda GmbH",bdew,,,"Zeulenroda-Triebes",7937,marko.franke@energiewerke-zeulenroda.de,
9907211000004,BDEW Code,"energis-Netzgesellschaft mbH",bdew,,,"Saarbrücken",66121,netzmanagement@energis-netzgesellschaft.de,
9904724000000,BDEW Code,"ENERVIE Vernetzt GmbH",bdew,,,"Hagen",58093,msb@enervie-vernetzt.de,
9905464000003,BDEW Code,"ENGIE Deutschland GmbH",bdew,,,"Köln",50858,es.strom@de.engie.com,
9906744000002,BDEW Code,"EnR Energienetze Rudolstadt GmbH",bdew,,,"Rudolstadt",7407,service.edm@energienetze-rudolstadt.de,
9905929000001,BDEW Code,"ENRO Ludwigsfelde Netz GmbH",bdew,,,"Ludwigsfelde",14974,frank.lindstedt@enro-ludwigsfelde.de,
9981819000004,BDEW Code,"ENRW Energieversorgung Rottweil GmbH & Co. KG",bdew,,,"Rottweil",78628,Redispatch-Service@enrw.de,
9905969000003,BDEW Code,"ENWG Energienetze Weimar GmbH & Co. KG",bdew,,,"Weimar",99427,netze@enwg-weimar.de,
9905523000001,BDEW Code,"enwor Netz GmbH",bdew,,,"Herzogenrath",52134,jan.krischer@enwor.de,
9903080000001,BDEW Code,"Erlanger Stadtwerke AG",bdew,,,"Erlangen",91052,lieferantenwechsel@estw.de,
9907538000000,BDEW Code,"EUROGATE Technical Services GmbH",bdew,,,"Bremerhaven",27568,ulrich.sahlender@eurogate.eu,
9906617000006,BDEW Code,"EVB Netze GmbH",bdew,,,"Eisenach",99817,maximilian.hahn@evb-netze.de,
9911660000002,BDEW Code,"EVE Netz GmbH",bdew,,,"Dannenberg",29451,fischer@eve-netz.de,
9900299000004,BDEW Code,"EVI Energieversorgung Hildesheim GmbH & Co. KG",bdew,,,"Hildesheim",31137,wechselmanagement.vnb@evi-hildesheim.de,
4042805002809,BDEW Code,"EVIP GmbH",bdew,,,"Bitterfeld-Wolfen",6749,Torsten.Klar@mitnetz-strom.de,
9903827000008,BDEW Code,"EVU Späth e.K.",bdew,,,"Lohberg",93470,ulrike.solfronk@evu-spaeth.de,
9906770000000,BDEW Code,"EVU Weilerbach",bdew,,,"Weilerbach",67685,PK@Stadtwerke-Ramstein.de,
9911109000000,BDEW Code,"EVU-Schmid",bdew,,,"Kirchanschöring",83417,post@evu-online.net,
9900025000004,BDEW Code,"EW Geiger GmbH",bdew,,,"Arrach",93474,info@ewerk-geiger.de,
9906708000006,BDEW Code,"ewag kamenz Energie und Wasserversorgung Aktiengesellschaft Kamenz",bdew,,,"Kamenz",1917,netzservice@ewagkamenz.de,
9904455000006,BDEW Code,"EWE NETZ GmbH",bdew,,,"Oldenburg",26133,marktpartnerservice@ewe-netz.de,
9906405000002,BDEW Code,"EWN Entsorgungswerk für Nuklearanlagen GmbH",bdew,,,"Rubenow",17509,reiner.borchert@ewn-gmbh.de,
9900534000008,BDEW Code,"EWR GmbH",bdew,,,"Remscheid",42855,netzstrom@ewr-gmbh.de,
9900701000005,BDEW Code,"EWR Netz GmbH",bdew,,,"Alzey",55232,marktkommunikation.netz@ewr.de,
9900386000008,BDEW Code,"EWR Netze GmbH",bdew,,,"Lichtenstein",72805,netz@ewr-rieger.de,
9910851000003,BDEW Code,"ews-Netz GmbH",bdew,,,"Bad Segeberg",23795,mako-ews-vertrieb@service-plus-gmbh.de,
9910133000002,BDEW Code,"EZV Energie- und Service GmbH & Co. KG Untermain",bdew,,,"Wörth am Main",63939,heiko.oberle@ezv-energie.de,
9905821000000,BDEW Code,"Fährhafen Sassnitz Gesellschaft mit beschränkter Haftung",bdew,,,"Sassnitz OT Neu Mukran",18546,ulbricht@mukran-port.de,
9977837000001,BDEW Code,"FairNetz GmbH",bdew,,,"Reutlingen",72762,netzmanagement@fairnetzgmbh.de,
9903014000001,BDEW Code,"Feuchter Gemeindewerke GmbH (FGW)",bdew,,,"Feucht",90537,vertrieb@feucht-gw.de,
9900108000004,BDEW Code,"Fischereihafen-Betriebsgesellschaft mit beschränkter Haftung",bdew,,,"Bremerhaven",27572,fluechter@fbg-bremerhaven.de,
9910578000005,BDEW Code,"FischerStrom GmbH & Co. KG",bdew,,,"Edling",83533,e-werk.fischer@gmx.de,
9907346000002,BDEW Code,"Flughafen Düsseldorf GmbH",bdew,,,"Düsseldorf",40474,metering@dus-int.de,
9979066000000,BDEW Code,"Flughafen Energie & Wasser GmbH",bdew,,,"Schönefeld",12529,peter.fuchs@berlin-airport.de,
9907315000009,BDEW Code,"Flughafen Frankfurt-Hahn GmbH",bdew,,,"Latzenhausen",55483,theo.braun@hahn-airport.de,
9984716000002,BDEW Code,"Flughafen Köln/Bonn Gesellschaft mit beschränkter Haftung",bdew,,,"Köln",51147,netzbetreiber@cgn.de,
9984427000002,BDEW Code,"Flughafen Leipzig/Halle Gesellschaft mit beschränkter Haftung",bdew,,,"Leipzig",4029,netznutzung@suedwest-edm.de,
9907324000008,BDEW Code,"Flughafen München Gesellschaft mit beschränkter Haftung",bdew,,,"München",85356,strom-netz@munich-airport.de,
9912118000007,BDEW Code,"Flughafen Nürnberg Energie GmbH",bdew,,,"Nürnberg",90411,woelfel-patrick@fneg.de,
9980783000009,BDEW Code,"Flughafen Stuttgart Energie GmbH",bdew,,,"Stuttgart",70629,monika.werla@stuttgart-airport-energie.com,
9912104000003,BDEW Code,"Fraport AG Frankfurt Airport Services Worldwide",bdew,,,"Frankfurt am Main",60547,MSB@Fraport.de,
9907822000005,BDEW Code,"Fraunhofer-Institut für Arbeitswirtschaft und Organisation IAO",bdew,,,"Stuttgart",70569,tobias.hoepfer@iao.fraunhofer.de,
9906639000000,BDEW Code,"Freiberger Stromversorgung GmbH (FSG)",bdew,,,"Freiberg",9599,netz@stadtwerke-freiberg.de,
9910208000002,BDEW Code,"Freisinger Stadtwerke Versorgungs-GmbH",bdew,,,"Freising",85354,stephanie.weghorn@freisinger-stadtwerke.de,
9903685000000,BDEW Code,"Freitaler Stadtwerke GmbH",bdew,,,"Freital",1705,vertrieb-management@ftl-stadtwerke.de,
9983381000009,BDEW Code,"Freudenberg Service KG",bdew,,,"Weinheim",69469,peter.ostermayr@freudenberg.com,
9904244000001,BDEW Code,"Fürstlich Fugger v. Glött'sche E-Werks GmbH & Co. KG",bdew,,,"Kirchheim i. Schwaben",87757,dominique.fischer@ffew.de,
9900271000006,BDEW Code,"Gebrüder Eirich GmbH Co KG",bdew,,,"Hardheim",74736,michael.seyfried@eirich.de,
